Acct ID,Acct Name,Invoice Number,Item,Description,# of Users,Price Per User,Total
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - JD Fields (Active In and Out),51,0.5,25.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Kate Droll (Hosted),2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - kyleewald.com (Active - In and Out),1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Landmark Interest,14,0.5,7
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - LeDuc Family,7,0.5,3.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - MMHCPA (Heyman Personal email),1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Ms. Wheelchair Texas (Hosted),26,0.5,13
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Oaks Precision Fabricating,21,0.5,10.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Pasadena Livestock Show and Rodeo,12,0.5,6
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Pemco Building  (Hosted),5,0.5,2.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Phoenix Elevated (Hosted),9,0.5,4.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Prime Pipe (Hosted),13,0.5,6.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - RAN Technologies  (Hosted),8,0.5,4
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Rapid Pipeline Services  (Hosted)  (Not listed in DNSMadeEasy),13,0.5,6.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Renaissance Offshore  (Hosted),112,0.5,56
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - SanJacinto Museum,17,0.5,8.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Star Concrete Pumping  (Hosted),68,0.5,34
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - SummitPath Investments (Hosted),1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Technology For All,26,0.5,13
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - The Forgotten People (Hosted),15,0.5,7.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - ThiPro (Hosted),3,0.5,1.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - Triple C (Hosted),78,0.5,39
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Enstep Technology Solutions  (Active - In and Out) - WA Develops,24,0.5,12
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"ETB Services [16226] - Alexanderwerk, Inc.",10,0.5,5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ETB Services [16226] - Beaumont Retirement,222,0.5,111
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ETB Services [16226] - Burhans Glass,17,0.5,8.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING,"ETB Services [16226] - Fibematics, Inc",16,3,48
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"ETB Services [16226] - Fibematics, Inc",39,0.5,19.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ETB Services [16226] - McCallion Staffing Specialists,18,0.5,9
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING_LITE,"ETB Services [16226] - Penn Manufacturing Industries, Inc",4,1,4
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"ETB Services [16226] - Penn Manufacturing Industries, Inc",96,0.5,48
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ETB Services [16226] - Princeton Windrows,43,0.5,21.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ETB Services [16226] - Timothy School,102,0.5,51
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ETB Services [16226] - Upper Frederick,12,0.5,6
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"ETB Services [16226] - Vincent Giordano Corporation & SafePac, LLC.",26,0.5,13
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,ETB Services [16226] - Wolff Gunsprings,17,0.5,8.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Excel Micro - Andry Specialty Vehicles,48,0.5,24
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Excel Micro - Frostcollc,2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Excel Micro - His Life Woodworks,15,0.5,7.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Excel Micro - Renewable Fuels Assoc. [23831],49,0.5,24.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING,Excel Micro - The Rolf Institute of Structural Integration,11,3,33
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Excel Micro - The Rolf Institute of Structural Integration,18,0.5,9
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Excel Micro - Winner Ford,163,0.5,81.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM EU - Glenbrookconsumer [18689],8,0.5,4
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM EU - Gradientcorp [18156],127,0.5,63.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM EU - Grt [19005],101,0.5,50.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM EU - Intersolinc [19685],14,0.5,7
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM EU - Lubenowexp [20079],17,0.5,8.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM EU - Meritdiamond [18944],71,0.5,35.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM EU - Schmalzlandscaping [20759],17,0.5,8.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM EU - Scisol [18267],37,0.5,18.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM EU - Sumnicht [20081],13,0.5,6.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM EU - Tricomm [19312],4,0.5,2
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM EU - Viacolorado [20037],113,0.5,56.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING,EXM Test Accounts Bucket - DemoReseller,1,3,3
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING_LITE,EXM Test Accounts Bucket - Rios Test,1,1,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM Test Accounts Bucket - Rios Test,2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,EXM Test Accounts Bucket - Test-users,1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ENCRYPTION,Ez-netsys [16471],1,4.25,4.25
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - 420 AMS,1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - A&D Rubber Users,21,0.5,10.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - AllCal Users,58,0.5,29
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - BestLogistics Users,52,0.5,26
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Ez-netsys [16471] - Bovee Environmental Management, Inc.",28,0.5,14
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - Central Valley Eye Med Group,76,0.5,38
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - CT Brayton & Sons,34,0.5,17
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - Genske Mulder Users,57,0.5,28.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - Go Power Marketing,3,0.5,1.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - Haggin Users,34,0.5,17
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - Hill Center for Integrative Medicine,5,0.5,2.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - Hughson Users,59,0.5,29.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - Lassiter Excavating,10,0.5,5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Ez-netsys [16471] - M & G Drillling Company, Inc.",3,0.5,1.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - Manteca Medical Users,45,0.5,22.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - mymorrissey.com.,1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - Nylen Users,6,0.5,3
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - PSC Users,95,0.5,47.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - Stockton Ports Users,31,0.5,15.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - Truex Users,30,0.5,15
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Ez-netsys [16471] - USRSCRAP Users,47,0.5,23.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Ez-netsys [16471] - World International, LLC",30,0.5,15
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - ADVANCED VACUUM,86,0.5,43
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Apahouser,17,0.5,8.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Atcom,13,0.5,6.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Avedro,162,0.5,81
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Brookfield Wire,5,0.5,2.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Carlisle Police,34,0.5,17
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Dalton Electric,14,0.5,7
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - East Coast Microwave,56,0.5,28
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Electronic Assemblies Manufacturer,9,0.5,4.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Falcon Tech / Drivetech - Financial Navigators, Inc.",10,0.5,5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - FMI,9,0.5,4.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Haley Ward,25,0.5,12.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - NASDI,21,0.5,10.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - OPTOMETRICS,67,0.5,33.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Powell Flutes,21,0.5,10.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - ProCut,43,0.5,21.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Product Insight,11,0.5,5.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Falcon Tech / Drivetech - Prova, Inc",31,0.5,15.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Rush Kent,5,0.5,2.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - SMC,40,0.5,20
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Specialized Plastics,6,0.5,3
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Tamkin & Hochberg,14,0.5,7
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Falcon Tech / Drivetech - Town of Maynard,79,0.5,39.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING,Forwardmgmtsvcs [22844] - LiberatoreCPA,32,3,96
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Forwardmgmtsvcs [22844] - LiberatoreCPA,49,0.5,24.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,ARCHIVING,Forwardmgmtsvcs [22844] - Roberta Wolff Legal,4,3,12
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Forwardmgmtsvcs [22844] - Roberta Wolff Legal,4,0.5,2
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Forwardmgmtsvcs [22844] - wearfamily,2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,G3-systems [18385] - Cannondalegenerators.com Users,2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,G3-systems [18385] - completeconstructionco.org,1,0.5,0.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,G3-systems [18385] - thewrighthome.com,2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - 4-Serenity,2,0.5,1
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - Aeroquest,28,0.5,14
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - C&S Meats,6,0.5,3
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - IDC & IDI,36,0.5,18
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - Inman and Associates Users,4,0.5,2
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - Jpat Management Users,4,0.5,2
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - Lang Construction,26,0.5,13
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - LBUSA Users,29,0.5,14.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - McDonald Insurance Agency Users,6,0.5,3
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - MFourConstruction,9,0.5,4.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - Mount Zion Baptist Church,26,0.5,13
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - Paradigm Security,10,0.5,5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - Purofirst of Gwinnett Users,22,0.5,11
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - Rem-Con Users,4,0.5,2
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - Risk and Insurance Co,63,0.5,31.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,"Georgiacomputersolutions [18307] - Sharlene Randolph, CPA Users",8,0.5,4
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - TurpenLaw Users,3,0.5,1.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Georgiacomputersolutions [18307] - Zimmermanattys.com,9,0.5,4.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Greendotactive [16197] - Armsins.com Users,34,0.5,17
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Greendotactive [16197] - Ccicenter.org Users,80,0.5,40
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Greendotactive [16197] - Stclaircc.org Users,64,0.5,32
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,Greendotactive [16197] - The Club at Nevillewood,23,0.5,11.5
14118,Excel Micro                                                                                                                                                                                                                                                     ,122698,RTC,GXA (MXLEOL PROMO) - ABOX Packaging Company,1,0.5,0.5
